0;6.952674897869392
1;6.952674897869392
2;7.6168276184544235
3;7.991663353895498
4;218.92160568105965
5;7.6168276184544235
6;164.1895539643719
7;24.10670064567809
8;36.76923293389129
9;116.20519221879148
10;39.02002565733596
11;337.19694089709753
12;10.792072302216416
13;10.792072302216416
14;7.754557461768964
15;89.80139787781603
16;55.05710639483685
17;245.79251575472387
18;38.33133992043122
19;42.00169226856112
20;69.17982711966582
21;41.58170669404088
22;59.11133500674873
23;32.1660120770636
24;34.55003025440423
25;49.01682410376205
26;104.60259725621296
27;35.99035431138537
28;39.139534838482135
29;34.36065438052555
30;41.33965026396175
31;51.785630449477146
32;44.95647219780413
33;34.896972197624116
34;57.24696922616213
35;163.90008641609703
36;162.16716960320593
37;163.72801942340053
38;11.695555907671633
39;205.4146301348125
40;45.81416438956707
41;6.882422851940399
42;27.359055962093276
43;75.89584089465333
44;79.03343395699407
45;66.18048412350595
46;21.505729917532125
47;62.83843926220865
48;37.582142051344675
49;46.73908108426263
50;19.63083707828049
51;144.031856016778
52;78.96658482468214
53;25.908095318876637
54;55.54783175548282
55;32.99998355551536
56;29.618753027762295
57;101.89353537412879
58;13.384378172610484
59;85.0941911652244
60;21.88824519303428
61;37.60878202238556
62;68.78565707958796
63;165.5409394878313
64;82.2301681380287
65;169.74986752841144
66;57.19243069766456
67;17.660569139021973
68;78.69471626524471
69;5.759163230993215
70;58.78231829329133
71;848.3891323406006
72;29.953647560076124
73;30.750473543294138
74;45.9982232890781
75;22.355132684253185
76;101.61579073791216
77;63.429187541245625
78;26.330357652575064
79;28.94945354611172
80;236.40812628792682
81;1130.993549089842
82;42.63286031493961
83;11.864977513897202
84;14.739928904598838
85;22.06537750087772
86;29.471725224046168
87;19.935185105461102
88;57.63816302634762
89;33.62426685777555
90;20.951206346907394
91;44.79609286997682
92;31.52856496252423
93;21.263944332291533
94;17.32136233374531
95;25.630148132148275
96;21.194121955360146
97;21.521279031434947
98;16.666087430172375
99;18.30404878189884
100;24.621419121281754
101;21.283744747100723
102;24.475329689933695
103;27.126491900439973
104;36.636427221232935
105;30.431708108665692
106;21.145837829357294
107;31.051771838672128
108;16.51233919314523
109;30.846069530627464
110;19.292240185755595
111;25.226004602134665
112;17.426187687693474
113;29.10526210449863
114;21.802687053883382
115;30.805422934722444
116;23.382115291117817
117;14.215526347314416
118;29.325348796365333
119;14.874761131687693
120;31.109885511660597
121;13.453947122348612
122;15.901751838728869
123;14.321038957806472
124;15.97922303892899
125;16.34354695946585
126;15.38231440855601
127;23.152528488981627
128;30.79081065082381
129;13.824998915662533
130;13.335968051531815
131;15.264894670476147
132;22.891492205103386
133;24.883169074363398
134;15.255640366437659
135;14.673639380590949
136;47.50753828428989
137;217.03387306023822
138;74.55114295618088
139;56.995378776768476
140;148.72114690597726
141;96.28173624414875
142;291.9401920309645
143;322.4021919434015
144;20.29007713783798
145;22.871583746712318
146;17.1291266304473
147;19.69866992219266
148;18.393048423347025
149;20.460679657105825
150;52.79365287197513
151;23.900367883323064
152;36.91430365858813
153;61.341833587198636
154;32.76566921804217
155;32.95486657786364
156;38.343730160939025
157;15.683463184032187
158;59.28689729022407
159;28.502074792306047
160;44.29408832447653
161;40.684207434265694
162;38.701725592385486
163;31.528997130287543
164;25.028975820684895
165;19.802178653334625
166;16.71158760622201
167;23.897124094172884
168;17.579790588170933
169;19.04359862772274
170;23.16601707197762
171;18.939265409787453
172;21.551932369900268
173;19.86629142887905
174;18.01753709551739
175;22.127551635398394
176;19.879229743452438
177;19.195919636533645
178;17.102626237186815
179;18.16551371553957
180;21.368462817141047
181;23.122583423043572
182;37.86492360020209
183;15.754416215223753
184;21.894851504357085
185;15.678770318257584
186;24.616529148802925
187;33.62365169203131
188;17.166151042312492
189;33.232411256265884
190;22.268166772884367
191;19.77456966850557
192;21.26847074623977
193;26.781202060169164
194;7.7108182939500125
195;57.06106533247414
196;27.17967288635842
197;15.169546148890587
198;13.929232641316423
199;13.717100099311834
200;13.8939818749977
201;18.678423844926602
202;30.907398670254214
203;21.144494639778614
204;23.39084297128777
205;29.687907532498922
206;17.0741699550301
207;25.75749263994105
208;18.658760887338367
209;14.029449298751983
210;25.10043968508413
211;32.486758855566535
212;17.518519649668285
213;20.482211451884346
214;25.973255289213004
215;19.55107489741938
216;13.49404213062777
217;23.512180512535757
218;29.280497722573088
219;15.387548768349411
220;20.007674653243072
221;20.789407610923924
222;24.671362471411452
223;40.349947498311195
224;42.218012203241884
225;29.810237368024314
226;27.66266896541166
227;30.846596610333574
228;35.8470795809275
229;33.782462567067576
230;45.60892190834161
231;32.81582818629507
232;54.38726521659123
233;56.23039611278111
234;14.569318533238237
235;39.16956034896056
236;23.105269118875043
237;44.5230888677385
238;589.0689088465793
239;34.12330391794438
240;34.297868284226645
241;35.12093131132771
242;14.857925345890592
243;33.814438639271714
244;25.246710759060843
245;16.287268430102504
246;24.45989563328999
247;22.55997066876408
248;14.7167446406727
249;24.18732280383741
250;4.832929904008651
251;77.4027634698308
252;29.399199706928414
253;35.50178588886657
254;6.230407439433663
255;456.5671655524797
256;81.99996577156129
257;493.9099492383297
258;17.551674534011674
259;33.09710317987008
260;69.5919693975116
261;36.390402019814125
262;28.919391105768668
263;24.966863301861416
264;42.5405172093054
265;130.1076089875634
266;36.44496918904139
267;253.31797058305904
268;34.63090747550666
